date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2020-03-01,2,0,0,0.0,0.0,0.0,0.0,não informado,não informado,0.2857142857142857,0.0,0.0,0.02040816326530612,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0009287051923020387,0.0
2020-03-02,2,0,0,0.0,0.0,0.0,0.0,não informado,não informado,0.2857142857142857,0.0,0.0,0.02040816326530612,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0009287051923020387,0.0
2020-03-03,2,0,0,0.0,0.0,0.0,0.0,não informado,não informado,0.2857142857142857,0.0,0.0,0.02040816326530612,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0009287051923020387,0.0
2020-03-04,4,0,0,2.0,0.0,0.0,100.0,não informado,não informado,0.42857142857142855,0.0,0.0,0.030612244897959183,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0018574103846040774,0.0
2020-03-05,4,0,0,0.0,0.0,0.0,0.0,não informado,não informado,0.42857142857142855,0.0,0.0,0.030612244897959183,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0018574103846040774,0.0
2020-03-06,13,0,0,9.0,0.0,0.0,225.0,não informado,não informado,1.7142857142857142,0.0,0.0,0.12244897959183673,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.006036583749963253,0.0
2020-03-07,13,0,0,0.0,0.0,0.0,0.0,não informado,não informado,1.5714285714285714,0.0,0.0,0.11224489795918367,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.006036583749963253,0.0
2020-03-08,20,0,0,7.0,0.0,0.0,53.84615384615385,não informado,não informado,2.5714285714285716,0.0,0.0,0.1836734693877551,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.009287051923020387,0.0
2020-03-09,25,0,0,5.0,0.0,0.0,25.0,não informado,não informado,3.2857142857142856,0.0,0.0,0.2346938775510204,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.011608814903775485,0.0
2020-03-10,31,0,0,6.0,0.0,0.0,24.0,não informado,não informado,4.142857142857143,0.0,0.0,0.2959183673469388,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.0143949304806816,0.0
2020-03-11,38,0,0,7.0,0.0,0.0,22.58064516129032,não informado,não informado,4.857142857142857,0.0,0.0,0.33673469387755095,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.017645398653738736,0.0
2020-03-12,52,0,0,14.0,0.0,0.0,36.84210526315789,não informado,não informado,6.857142857142857,0.0,0.0,0.4795918367346938,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.02414633499985301,0.0
2020-03-13,151,0,0,99.0,0.0,0.0,190.3846153846154,não informado,não informado,19.714285714285715,0.0,0.0,1.3979591836734695,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.07011724201880393,0.0
2020-03-14,151,0,0,0.0,0.0,0.0,0.0,não informado,não informado,19.714285714285715,0.0,0.0,1.3877551020408165,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.07011724201880393,0.0
2020-03-15,162,0,0,11.0,0.0,0.0,7.28476821192053,não informado,não informado,20.285714285714285,0.0,0.0,1.4285714285714286,0.0,0.0,subindo,estavel,estavel,0.0,0.0,0.07522512057646515,0.0
2020-03-16,200,0,1,38.0,0.0,1.0,23.456790123456788,não informado,não informado,25.0,0.0,0.14285714285714285,1.7653061224489797,0.0,0.01020408163265306,subindo,estavel,subindo,0.0,0.5,0.09287051923020388,0.0
2020-03-17,321,1,2,121.0,1.0,1.0,60.5,não informado,100.0,41.42857142857143,0.14285714285714285,0.2857142857142857,2.938775510204082,0.01020408163265306,0.02040816326530612,subindo,subindo,subindo,0.3115264797507788,0.6230529595015576,0.14905718336447724,0.004643525961510193
2020-03-18,372,3,2,51.0,2.0,0.0,15.887850467289718,200.0,0.0,47.714285714285715,0.42857142857142855,0.2857142857142857,3.377551020408163,0.030612244897959183,0.02040816326530612,subindo,subindo,subindo,0.8064516129032258,0.5376344086021506,0.17273916576817921,0.013930577884530584
2020-03-19,621,6,2,249.0,3.0,0.0,66.93548387096774,100.0,0.0,81.28571428571429,0.8571428571428571,0.2857142857142857,5.775510204081633,0.061224489795918366,0.02040816326530612,subindo,subindo,subindo,0.966183574879227,0.322061191626409,0.288362962209783,0.027861155769061167
2020-03-20,793,11,2,172.0,5.0,0.0,27.697262479871178,83.33333333333334,0.0,91.71428571428571,1.5714285714285714,0.2857142857142857,6.428571428571429,0.11224489795918367,0.02040816326530612,subindo,subindo,subindo,1.3871374527112232,0.25220680958385877,0.3682316087477584,0.051078785576612135
2020-03-21,1021,15,2,228.0,4.0,0.0,28.7515762925599,36.36363636363637,0.0,124.28571428571429,2.142857142857143,0.2857142857142857,8.76530612244898,0.15306122448979592,0.02040816326530612,subindo,subindo,subindo,1.4691478942213516,0.1958863858961802,0.4741040006701908,0.06965288942265291
2020-03-22,1546,25,2,525.0,10.0,0.0,51.42017629774731,66.66666666666666,0.0,197.71428571428572,3.5714285714285716,0.2857142857142857,13.938775510204081,0.25510204081632654,0.02040816326530612,subindo,subindo,subindo,1.6170763260025873,0.129366106080207,0.717889113649476,0.11608814903775486
2020-03-23,1924,34,2,378.0,9.0,0.0,24.450194049159123,36.0,0.0,246.28571428571428,4.857142857142857,0.14285714285714285,17.357142857142858,0.3469387755102041,0.01020408163265306,subindo,subindo,subindo,1.7671517671517671,0.10395010395010396,0.8934143949945613,0.1578798826913466
2020-03-24,2247,46,2,323.0,12.0,0.0,16.787941787941786,35.294117647058826,0.0,275.14285714285717,6.428571428571429,0.0,19.357142857142858,0.45918367346938777,0.0,subindo,subindo,estavel,2.047174009790832,0.08900756564307966,1.0434002835513407,0.21360219422946894
2020-03-25,2554,59,2,307.0,13.0,0.0,13.662661326212728,28.26086956521739,0.0,311.7142857142857,8.0,0.0,21.918367346938776,0.5714285714285714,0.0,subindo,subindo,estavel,2.3101018010963195,0.07830853563038372,1.1859565305697035,0.27396803172910145
2020-03-26,2985,77,6,431.0,18.0,4.0,16.87548942834769,30.508474576271187,200.0,337.7142857142857,10.142857142857142,0.5714285714285714,23.63265306122449,0.7244897959183673,0.04081632653061224,subindo,subindo,subindo,2.579564489112228,0.20100502512562815,1.3860924995107928,0.3575514990362849
2020-03-27,3417,92,6,432.0,15.0,0.0,14.472361809045225,19.480519480519483,0.0,374.85714285714283,11.571428571428571,0.5714285714285714,25.36734693877551,0.826530612244898,0.04081632653061224,subindo,subindo,subindo,2.692420251682763,0.17559262510974538,1.5866928210480333,0.4272043884589379
2020-03-28,3904,111,6,487.0,19.0,0.0,14.252268071407666,20.652173913043477,0.0,411.85714285714283,13.714285714285714,0.5714285714285714,28.01020408163265,0.9795918367346939,0.04081632653061224,subindo,subindo,subindo,2.8432377049180326,0.15368852459016394,1.8128325353735797,0.5154313817276316
2020-03-29,4256,136,6,352.0,25.0,0.0,9.01639344262295,22.52252252252252,0.0,387.14285714285717,15.857142857142858,0.5714285714285714,26.204081632653065,1.1326530612244898,0.04081632653061224,subindo,subindo,subindo,3.195488721804511,0.14097744360902253,1.9762846492187385,0.6315195307653864
2020-03-30,4579,159,120,323.0,23.0,114.0,7.5892857142857135,16.911764705882355,1900.0,379.2857142857143,17.857142857142858,16.857142857142858,25.30612244897959,1.2755102040816326,1.1938775510204083,subindo,subindo,subindo,3.4723738807599913,2.62065953264905,2.1262705377755178,0.7383206278801209
2020-03-31,5717,201,127,1138.0,42.0,7.0,24.85258790128849,26.41509433962264,5.833333333333333,495.7142857142857,22.142857142857142,17.857142857142858,32.44897959183673,1.5714285714285714,1.2551020408163267,subindo,subindo,subindo,3.5158299807591393,2.221444813713486,2.654703792195378,0.933348718263549
2020-04-01,6836,240,127,1119.0,39.0,0.0,19.573202728703865,19.402985074626866,0.0,611.7142857142857,25.857142857142858,17.857142857142858,40.285714285714285,1.8163265306122451,1.2551020408163267,subindo,subindo,subindo,3.510825043885313,1.857811585722645,3.174314347288368,1.1144462307624465
2020-04-02,8044,324,127,1208.0,84.0,0.0,17.67115272088941,35.0,0.0,722.7142857142857,35.285714285714285,17.285714285714285,45.81632653061224,2.4591836734693877,1.2142857142857142,subindo,subindo,subindo,4.027846842366982,1.5788165091994033,3.7352522834388004,1.5045024115293029
2020-04-03,9056,359,127,1012.0,35.0,0.0,12.580805569368472,10.802469135802468,0.0,805.5714285714286,38.142857142857146,17.285714285714285,50.98979591836735,2.612244897959184,1.2142857142857142,subindo,subindo,subindo,3.964222614840989,1.4023851590106007,4.205177110743632,1.6670258201821597
2020-04-04,10360,445,127,1304.0,86.0,0.0,14.39929328621908,23.955431754874652,0.0,922.2857142857143,47.714285714285715,17.285714285714285,57.0,3.2551020408163263,1.2142857142857142,subindo,subindo,subindo,4.295366795366795,1.2258687258687258,4.810692896124561,2.0663690528720364
2020-04-05,11130,486,127,770.0,41.0,0.0,7.4324324324324325,9.213483146067416,0.0,982.0,50.0,17.285714285714285,56.0204081632653,3.316326530612245,1.2142857142857142,subindo,subindo,subindo,4.366576819407008,1.1410601976639714,5.168244395160846,2.2567536172939544
2020-04-06,12161,564,127,1031.0,78.0,0.0,9.26325247079964,16.049382716049383,0.0,1083.142857142857,57.857142857142854,1.0,59.775510204081634,3.7857142857142856,0.06122448979591837,subindo,subindo,subindo,4.637776498643204,1.0443220129923527,5.646991921792547,2.6189486422917496
2020-04-07,14034,686,127,1873.0,122.0,0.0,15.40169393964312,21.631205673758867,0.0,1188.142857142857,69.28571428571429,0.0,65.21428571428571,4.4897959183673475,0.0,subindo,subindo,estavel,4.888128829984324,0.9049451332478267,6.516724334383406,3.185458809595993
2020-04-08,16170,819,127,2136.0,133.0,0.0,15.220179563916203,19.387755102040817,0.0,1333.4285714285713,82.71428571428571,0.0,72.97959183673468,5.336734693877551,0.0,subindo,subindo,estavel,5.0649350649350655,0.7854050711193569,7.508581479761984,3.803047762476849
2020-04-09,18092,950,173,1922.0,131.0,46.0,11.886209029066173,15.995115995115993,36.22047244094488,1435.4285714285713,89.42857142857143,6.571428571428571,78.40816326530611,5.663265306122449,0.42857142857142855,subindo,subindo,subindo,5.250939641830643,0.9562237453017909,8.401067169564243,4.4113496634346845
2020-04-10,19638,1057,173,1546.0,107.0,0.0,8.545213353968604,11.263157894736842,0.0,1511.7142857142858,99.71428571428571,6.571428571428571,81.20408163265306,6.295918367346938,0.42857142857142855,subindo,subindo,subindo,5.382421835217436,0.8809451064263164,9.118956283213718,4.9082069413162746
2020-04-11,20727,1124,173,1089.0,67.0,0.0,5.545371219065078,6.338694418164617,0.0,1481.0,97.0,6.571428571428571,76.36734693877551,5.948979591836735,0.42857142857142855,subindo,subindo,subindo,5.422878371206639,0.8346601051768225,9.624636260422179,5.219323180737458
2020-04-12,22192,1223,173,1465.0,99.0,0.0,7.068075457133208,8.807829181494661,0.0,1580.2857142857142,105.28571428571429,6.571428571428571,85.22448979591836,6.387755102040816,0.42857142857142855,subindo,subindo,subindo,5.510994953136265,0.7795602018745493,10.304912813783423,5.6790322509269675
2020-04-13,23430,1328,173,1238.0,105.0,0.0,5.578586878154289,8.585445625511039,0.0,1609.857142857143,109.14285714285714,6.571428571428571,87.89795918367348,6.520408163265306,-0.7346938775510204,subindo,subindo,descendo,5.66794707639778,0.7383696116090482,10.879781327818385,6.166602476885537
2020-04-14,25262,1532,3046,1832.0,204.0,2873.0,7.819035424669228,15.36144578313253,1660.6936416184972,1604.0,120.85714285714286,417.0,79.16326530612244,7.051020408163266,28.510204081632654,subindo,subindo,subindo,6.064444620378434,12.057635974982187,11.730475283967053,7.113881773033618
2020-04-15,28320,1736,14026,3058.0,204.0,10980.0,12.105138152165308,13.315926892950392,360.47275114904795,1735.7142857142858,131.0,1985.5714285714287,80.28571428571429,7.5102040816326525,140.55102040816328,subindo,subindo,subindo,6.129943502824859,49.52683615819209,13.150465522996871,8.061161069181697
2020-04-16,30425,1924,14026,2105.0,188.0,0.0,7.432909604519774,10.829493087557603,0.0,1761.857142857143,139.14285714285714,1979.0,74.22448979591839,7.418367346938775,140.12244897959184,subindo,subindo,subindo,6.323746918652424,46.100246507806084,14.127927737894765,8.934143949945613
2020-04-17,33682,2141,14026,3257.0,217.0,0.0,10.705012325390303,11.27858627858628,0.0,2006.2857142857142,154.85714285714286,1979.0,85.76530612244899,8.33673469387755,140.12244897959184,subindo,subindo,subindo,6.356510896027552,41.64242028383113,15.640324143558637,9.941789083593326
2020-04-18,36658,2354,14026,2976.0,213.0,0.0,8.835579834926667,9.948622139187295,0.0,2275.8571428571427,175.71428571428572,1979.0,96.68367346938774,9.142857142857142,140.12244897959184,subindo,subindo,subindo,6.421517813301325,38.26177096404605,17.02223746970407,10.930860113394997
2020-04-19,38654,2462,22130,1996.0,108.0,8104.0,5.444923345518031,4.587935429056925,57.77841152146015,2351.714285714286,177.0,3136.714285714286,97.83673469387756,9.071428571428571,222.81632653061226,subindo,subindo,subindo,6.369327883272106,57.25151342681223,17.949085251621504,11.432360917238098
2020-04-20,40743,2587,22130,2089.0,125.0,0.0,5.404356599575723,5.077173030056864,0.0,2473.285714285714,179.85714285714286,3136.714285714286,99.29591836734694,8.714285714285714,223.9795918367347,subindo,subindo,subindo,6.349556979112976,54.316078835628204,18.919117824980983,12.012801662426872
2020-04-21,43079,2741,22991,2336.0,154.0,861.0,5.733500233168888,5.952841128720525,3.8906461816538638,2545.285714285714,172.71428571428572,2849.285714285714,96.93877551020408,7.387755102040816,203.5204081632653,subindo,subindo,subindo,6.362728939854685,53.3693911186425,20.003845489589764,12.72790466049944
2020-04-22,45757,2906,25318,2678.0,165.0,2327.0,6.216485990854012,6.019700839109814,10.121351833326084,2491.0,167.14285714285714,1613.142857142857,82.68367346938776,6.030612244897959,115.22448979591836,subindo,subindo,subindo,6.350940839652949,55.33142470004589,21.247381742082194,13.494086444148625
2020-04-23,50036,3331,26573,4279.0,425.0,1255.0,9.351574622462138,14.624913971094289,4.956947626194802,2801.5714285714284,201.0,1792.4285714285713,97.58163265306122,7.969387755102041,127.5612244897959,subindo,subindo,subindo,6.657206811096011,53.10776241106403,23.234346501012407,15.467584977790457
2020-04-24,54043,3704,27655,4007.0,373.0,1082.0,8.008234071468543,11.197838486940858,4.071802205245927,2908.714285714286,223.28571428571428,1947.0,99.78571428571429,8.826530612244898,138.60204081632654,subindo,subindo,subindo,6.853801602427696,51.17221471790982,25.09500735378954,17.199620161433756
2020-04-25,59324,4057,29160,5281.0,353.0,1505.0,9.771848342986141,9.530237580993521,5.442053878141385,3238.0,243.28571428571428,2162.0,125.5,10.448979591836734,153.9591836734694,subindo,subindo,subindo,6.838716202548715,49.153799474074575,27.54725341406307,18.838784825846858
2020-04-26,63100,4286,30152,3776.0,229.0,992.0,6.365046187040659,5.644564949470052,3.4019204389574758,3492.285714285714,260.57142857142856,1146.0,136.57142857142858,11.091836734693876,81.38775510204081,subindo,subindo,subindo,6.792393026941363,47.78446909667195,29.30064881712933,19.90215227103269
2020-04-27,67446,4603,31142,4346.0,317.0,990.0,6.887480190174326,7.3961735884274376,3.2833642876094458,3814.714285714286,288.0,1287.4285714285713,157.48979591836738,12.775510204081632,91.48979591836734,subindo,subindo,subindo,6.82471903448685,46.17323488420366,31.318725200001655,21.374150000831424
2020-04-28,73235,5083,32544,5789.0,480.0,1402.0,8.583162826557542,10.427981751031936,4.501958769507418,4308.0,334.57142857142856,1364.7142857142858,193.14285714285714,15.265306122448978,67.6938775510204,subindo,subindo,subindo,6.940670444459617,44.43776882638083,34.0068623791199,23.603042462356317
2020-04-29,79685,5513,34132,6450.0,430.0,1588.0,8.807264286201953,8.459571119417667,4.8795476892822025,4846.857142857143,372.42857142857144,1259.142857142857,222.22448979591837,17.244897959183675,-51.88775510204083,subindo,subindo,descendo,6.918491560519547,42.833657526510635,37.00193662429398,25.5997586258057
2020-04-30,87187,6006,35935,7502.0,493.0,1803.0,9.414569868858631,8.942499546526392,5.28243290753545,5307.285714285715,382.14285714285717,1337.4285714285713,253.24489795918367,17.357142857142858,-45.8265306122449,subindo,subindo,descendo,6.8886416552926475,41.21600697351669,40.48550980061893,27.889016924830226
2020-05-01,92202,6412,38039,5015.0,406.0,2104.0,5.752004312569534,6.75990675990676,5.855016001113121,5451.285714285715,386.85714285714283,1483.4285714285713,246.0714285714286,16.57142857142857,-35.39795918367348,subindo,subindo,descendo,6.954296002255917,41.25615496410056,42.81423807031629,29.774288465203362
2020-05-02,97100,6761,40937,4898.0,349.0,2898.0,5.312249191991497,5.442919525888958,7.618496805909725,5396.571428571428,386.2857142857143,1682.4285714285713,222.90816326530611,15.040816326530612,-21.183673469387763,subindo,subindo,descendo,6.962924819773429,42.15962924819773,45.08863708626399,31.394879025770425
2020-05-03,101826,7051,42991,4726.0,290.0,2054.0,4.8671472708547885,4.289306315633782,5.017465862178469,5532.285714285715,395.0,1834.142857142857,227.18367346938777,15.571428571428571,-93.04081632653062,subindo,subindo,descendo,6.924557578614499,42.22006167383576,47.2831674556737,32.74150155460838
2020-05-04,108620,7367,45815,6794.0,316.0,2824.0,6.672166244377664,4.4816338108069775,6.568816729082831,5882.0,394.85714285714283,2096.1428571428573,243.4795918367347,15.357142857142856,-74.3265306122449,subindo,subindo,descendo,6.782360522923955,42.17915669305837,50.43797899392373,34.2088557584456
2020-05-05,115455,7938,48221,6835.0,571.0,2406.0,6.292579635426257,7.750780507669336,5.251555167521555,6031.428571428572,407.85714285714283,2239.5714285714284,249.01020408163268,16.795918367346935,-43.55102040816327,subindo,subindo,descendo,6.875406002338573,41.766056039149454,53.61182898861595,36.86030908246792
2020-05-06,126611,8588,51370,11156.0,650.0,3149.0,9.662639123468018,8.18846056941295,6.530349847576781,6703.714285714285,439.2857142857143,2462.5714285714284,300.9081632653061,19.438775510204078,60.6734693877551,subindo,subindo,subindo,6.782980941624346,40.57309396497934,58.792146551276716,39.87860095744955
2020-05-07,135773,9190,55350,9162.0,602.0,3980.0,7.236338074890808,7.009781089892873,7.747712672766206,6940.857142857143,454.85714285714283,2773.5714285714284,295.66326530612247,18.132653061224488,70.08163265306122,subindo,subindo,subindo,6.7686506153653525,40.76657361920264,63.046545037212354,42.67400358627869
2020-05-08,146894,10017,59297,11121.0,827.0,3947.0,8.190877420400227,8.998911860718172,7.130984643179765,7813.142857142857,515.0,3036.8571428571427,350.3163265306122,20.836734693877553,77.8469387755102,subindo,subindo,subindo,6.819202962680572,40.367203561752014,68.21061025900785,46.514199556447615
2020-05-09,156061,10656,61685,9167.0,639.0,2388.0,6.240554413386524,6.379155435759209,4.02718518643439,8423.0,556.4285714285714,2964.0,370.35714285714283,22.367346938775512,57.285714285714285,subindo,subindo,subindo,6.828099268875631,39.52621090471033,72.46733050792423,49.48141264585263
2020-05-10,162699,11123,64957,6638.0,467.0,3272.0,4.25346499125342,4.3825075075075075,5.304368971386885,8696.142857142857,581.7142857142857,3138.0,371.7040816326531,22.938775510204078,142.28571428571428,subindo,subindo,subindo,6.836550931474686,39.92464612566764,75.54970304117471,51.64993926987789
2020-05-11,169594,11653,67384,6895.0,530.0,2427.0,4.237887141285441,4.764901555335791,3.736317871822898,8710.57142857143,612.2857142857143,3081.285714285714,349.7040816326531,23.16326530612245,128.1326530612245,subindo,subindo,subindo,6.871115723433611,39.73253770770192,78.75141419163599,54.11100802947829
2020-05-12,178214,12461,72597,8620.0,808.0,5213.0,5.082726983265918,6.933836780228267,7.736257865368633,8965.57142857143,646.1428571428571,3482.285714285714,332.6836734693878,22.255102040816325,151.25510204081633,subindo,subindo,subindo,6.992155498445689,40.73585689115333,82.75413357045777,57.86297700637853
2020-05-13,190137,13240,78424,11923.0,779.0,5827.0,6.690271246927851,6.2515046946473,8.026502472553961,9075.142857142857,664.5714285714286,3864.8571428571427,302.02040816326524,20.86734693877551,186.1224489795918,subindo,subindo,subindo,6.963400074682992,41.24604890158149,88.29060957436639,61.48028373039497
2020-05-14,203165,13999,79479,13028.0,759.0,1055.0,6.85190152363822,5.732628398791541,1.3452514536366418,9627.42857142857,687.0,3447.0,308.58163265306115,21.77551020408163,150.68367346938774,subindo,subindo,subindo,6.890458494327271,39.12041936357148,94.34019519702186,65.0047199351812
2020-05-15,220291,14962,84970,17126.0,963.0,5491.0,8.429601555386016,6.8790627901993,6.908743190025038,10485.285714285714,706.4285714285714,3667.5714285714284,359.5714285714285,22.826530612244902,156.01020408163262,subindo,subindo,subindo,6.791925226178101,38.57170742336273,102.29269775870421,69.47643543611552
2020-05-16,233511,15662,89672,13220.0,700.0,4702.0,6.001153020323118,4.678518914583612,5.5337177827468516,11064.285714285714,715.1428571428571,3998.1428571428573,404.83673469387753,23.489795918367346,165.40816326530617,subindo,subindo,subindo,6.707178676807517,38.40161705444283,108.4314390798207,72.72690360917265
2020-05-17,241080,16118,94122,7569.0,456.0,4450.0,3.241389056618318,2.911505554846124,4.96253010973325,11197.285714285714,713.5714285714286,4166.428571428572,404.64285714285705,22.755102040816325,166.5918367346939,subindo,subindo,subindo,6.685747469719596,39.041811846689896,111.94612388008775,74.8443514476213
2020-05-18,255368,16853,100459,14288.0,735.0,6337.0,5.9266633482661355,4.560119121479092,6.732751110261151,12253.42857142857,742.8571428571429,4725.0,455.10204081632645,24.85714285714286,187.77551020408163,subindo,subindo,subindo,6.599495629836158,39.338914820964256,118.58079377389352,78.25734302933131
2020-05-19,271885,17983,106794,16517.0,1130.0,6335.0,6.467920804486075,6.705037678751557,6.306055206601697,13381.57142857143,788.8571428571429,4885.285714285715,525.0102040816327,27.21428571428572,188.97959183673473,subindo,subindo,subindo,6.614193500928701,39.27910697537562,126.25050560451992,83.50452736583783
2020-05-20,294624,19059,116683,22739.0,1076.0,9889.0,8.363462493333579,5.983428793860869,9.259883514055096,14926.714285714286,831.2857142857143,5465.571428571428,587.3571428571429,28.000000000000004,214.5,subindo,subindo,subindo,6.4689231019876186,39.60403768871511,136.80941928839795,88.50096130042279
2020-05-21,312761,20128,125960,18137.0,1069.0,9277.0,6.155981861627023,5.608898683036886,7.9506012015460685,15656.57142857143,875.5714285714286,6640.142857142857,622.5510204081633,30.051020408163264,276.18367346938777,subindo,subindo,subindo,6.435584999408494,40.27356351974831,145.23138232478897,93.46489055327719
2020-05-22,334568,21159,135430,21807.0,1031.0,9470.0,6.9724166376242565,5.122217806041336,7.518259765004763,16325.285714285714,885.2857142857143,7208.571428571428,608.0102040816327,26.44897959183674,297.97959183673476,subindo,subindo,subindo,6.324274885822911,40.479065541235265,155.35751938905426,98.2523658195942
2020-05-23,351565,22205,142587,16997.0,1046.0,7157.0,5.080282633126898,4.943522850796351,5.284648896108691,16864.85714285714,934.7142857142857,7559.285714285715,602.9897959183672,27.0204081632653,328.234693877551,subindo,subindo,subindo,6.3160439747984025,40.55779158903759,163.25012046583313,103.10949397533385
2020-05-24,366033,22863,149911,14468.0,658.0,7324.0,4.115312957774522,2.963296554829993,5.136513146359766,17850.428571428572,963.5714285714286,7969.857142857143,653.8775510204083,27.275510204081634,345.1326530612245,subindo,subindo,subindo,6.246158133283065,40.95559689973308,169.96837382694608,106.16493405800757
2020-05-25,378840,23590,153833,12807.0,727.0,3922.0,3.498864856447369,3.179810173643004,2.6162189565809046,17638.85714285714,962.4285714285714,7624.857142857143,637.7346938775509,25.01020408163265,324.54081632653066,subindo,subindo,subindo,6.226903178122691,40.60632456973921,175.9153375258522,109.54077743202548
2020-05-26,395167,24644,158593,16327.0,1054.0,4760.0,4.309734980466687,4.46799491309877,3.0942645596198473,17611.714285714286,951.5714285714286,7399.857142857143,617.5816326530612,21.816326530612248,279.82653061224494,subindo,subindo,subindo,6.236350707422432,40.13315889231641,183.4968223632099,114.43505379545722
2020-05-27,415366,25705,166647,20199.0,1061.0,8054.0,5.111509817368353,4.305307579938321,5.078408252571047,17248.85714285714,949.4285714285714,7137.714285714285,583.8367346938775,20.346938775510207,233.77551020408163,subindo,subindo,subindo,6.188518078032386,40.12052021590598,192.87628045286434,119.36183484061954
2020-05-28,443703,26895,177604,28337.0,1190.0,10957.0,6.822176104929147,4.62944952343902,6.574975847149964,18706.0,966.7142857142857,7377.714285714285,648.469387755102,19.97959183673469,280.765306122449,subindo,subindo,subindo,6.061487075814227,40.02767617077189,206.0346399699958,124.88763073481668
2020-05-29,470593,28032,189476,26890.0,1137.0,11872.0,6.060360195896805,4.227551589514779,6.684534132114142,19432.14285714286,981.8571428571429,7720.857142857143,639.061224489796,19.6734693877551,289.52040816326536,subindo,subindo,subindo,5.956739688010659,40.26324233467136,218.5210812804967,130.16731975305376
2020-05-30,502914,28896,200892,32321.0,864.0,11416.0,6.86814296005253,3.0821917808219177,6.025037471764234,21621.285714285714,955.8571428571429,8329.285714285714,754.0714285714286,17.193877551020414,309.3673469387755,subindo,subindo,subindo,5.745713978930792,39.94559706033238,233.5294215406938,134.17932618379857
2020-05-31,516137,29367,206555,13223.0,471.0,5663.0,2.6292765761144055,1.629983388704319,2.8189275829799096,21443.428571428572,929.1428571428571,8092.0,731.8673469387757,15.397959183673468,280.39795918367344,subindo,subindo,subindo,5.689768414200106,40.01941345030486,239.6695559195987,136.36642691166986
2020-06-01,531286,30108,211080,15149.0,741.0,4525.0,2.935073439803773,2.5232403718459495,2.190699813608966,21778.0,931.1428571428571,8178.142857142857,680.3265306122449,13.44897959183673,246.6530612244898,subindo,subindo,subindo,5.667004212420429,39.73001358966734,246.7040333986905,139.80727964914894
2020-06-02,562963,31473,223638,31677.0,1365.0,12558.0,5.96232537653919,4.533678756476684,5.9494030699260945,23970.85714285714,975.5714285714286,9292.142857142857,756.377551020408,13.336734693877547,314.77551020408157,subindo,subindo,subindo,5.5905983164080055,39.725168439133654,261.4133305869663,146.14569258661032
2020-06-03,589048,32667,238617,26085.0,1194.0,14979.0,4.633519432005301,3.7937279572967304,6.697877820406192,24811.714285714286,994.5714285714286,10281.42857142857,706.0714285714286,11.663265306122444,343.9897959183673,subindo,subindo,subindo,5.545728022164577,40.50892287215982,273.5259680575657,151.6900625846535
2020-06-04,621002,34177,254963,31954.0,1510.0,16346.0,5.424685254851896,4.622401812226406,6.850308234534841,25328.428571428572,1040.2857142857142,11051.285714285714,690.8469387755102,11.765306122448976,315.0816326530612,subindo,subindo,subindo,5.5035249483898605,41.05671157258753,288.3638909149754,158.7017867865339
2020-06-05,653103,35253,266940,32101.0,1076.0,11977.0,5.1692265081271875,3.148316119027416,4.697544349572291,26072.85714285714,1031.5714285714287,11066.285714285714,696.2551020408163,10.448979591836737,275.55102040816325,subindo,subindo,subindo,5.3977703363787946,40.872572932600214,303.2700736040193,163.69822072111887
2020-06-06,676893,36054,277149,23790.0,801.0,10209.0,3.642610736744434,2.2721470513147817,3.8244549336929645,24854.14285714286,1022.5714285714286,10893.857142857143,570.6632653061226,6.275510204081635,238.18367346938774,subindo,subindo,subindo,5.326395752356724,40.944285138123746,314.31702186645197,167.41768501628854
2020-06-07,694881,36530,283952,17988.0,476.0,6803.0,2.6574362565427623,1.3202418594330725,2.4546363147620953,25534.85714285714,1023.2857142857143,11056.714285714286,548.8877551020406,4.265306122448984,220.48979591836738,subindo,subindo,subindo,5.257015229945846,40.86339963245506,322.66979636601656,169.6280033739674
2020-06-08,712219,37393,378257,17338.0,863.0,94305.0,2.495103478149496,2.3624418286339997,33.21159914351721,25847.571428571428,1040.7142857142858,23882.428571428572,586.3367346938776,5.591836734693881,1161.2551020408164,subindo,subindo,subindo,5.2502109603928,53.10964745394324,330.7207416780829,173.6353662787507
